%time Input_Analog Output_Analog
7.8247e-06 -3.23156135851 -1.92910926988
7.8248e-06 -3.23151934345 -1.92919066928
7.8249e-06 -3.23147731563 -1.92927206096
7.825e-06 -3.23143527505 -1.92935344493
7.8251e-06 -3.23139322172 -1.92943482119
7.8252e-06 -3.23135115563 -1.92951618973
7.8253e-06 -3.23130907678 -1.92959755056
7.8254e-06 -3.23126698518 -1.92967890367
7.8255e-06 -3.23122488081 -1.92976024907
7.8256e-06 -3.2311827637 -1.92984158675
7.8257e-06 -3.23114063382 -1.92992291672
7.8258e-06 -3.23109849119 -1.93000423897
7.8259e-06 -3.23105633581 -1.9300855535
7.826e-06 -3.23101416767 -1.93016686031
7.8261e-06 -3.23097198677 -1.93024815941
7.8262e-06 -3.23092979312 -1.93032945079
7.8263e-06 -3.23088758671 -1.93041073446
7.8264e-06 -3.23084536755 -1.9304920104
7.8265e-06 -3.23080313563 -1.93057327862
7.8266e-06 -3.23076089096 -1.93065453913
7.8267e-06 -3.23071863354 -1.93073579192
7.8268e-06 -3.23067636336 -1.93081703699
7.8269e-06 -3.23063408042 -1.93089827433
7.827e-06 -3.23059178473 -1.93097950396
7.8271e-06 -3.23054947629 -1.93106072587
7.8272e-06 -3.23050715509 -1.93114194006
7.8273e-06 -3.23046482114 -1.93122314652
7.8274e-06 -3.23042247444 -1.93130434526
7.8275e-06 -3.23038011498 -1.93138553629
7.8276e-06 -3.23033774277 -1.93146671959
7.8277e-06 -3.23029535781 -1.93154789516
7.8278e-06 -3.2302529601 -1.93162906302
7.8279e-06 -3.23021054963 -1.93171022315
7.828e-06 -3.23016812641 -1.93179137556
7.8281e-06 -3.23012569044 -1.93187252025
7.8282e-06 -3.23008324171 -1.93195365721
7.8283e-06 -3.23004078024 -1.93203478644
7.8284e-06 -3.22999830601 -1.93211590796
7.8285e-06 -3.22995581903 -1.93219702174
7.8286e-06 -3.2299133193 -1.9322781278
7.8287e-06 -3.22987080682 -1.93235922614
7.8288e-06 -3.22982828159 -1.93244031675
7.8289e-06 -3.2297857436 -1.93252139964
7.829e-06 -3.22974319287 -1.93260247479
7.8291e-06 -3.22970062938 -1.93268354223
7.8292e-06 -3.22965805315 -1.93276460193
7.8293e-06 -3.22961546416 -1.93284565391
7.8294e-06 -3.22957286243 -1.93292669816
7.8295e-06 -3.22953024794 -1.93300773468
7.8296e-06 -3.22948762071 -1.93308876347
7.8297e-06 -3.22944498072 -1.93316978454
7.8298e-06 -3.22940232799 -1.93325079787
7.8299e-06 -3.22935966251 -1.93333180348
7.83e-06 -3.22931698427 -1.93341280135
7.8301e-06 -3.22927429329 -1.9334937915
7.8302e-06 -3.22923158956 -1.93357477391
7.8303e-06 -3.22918887309 -1.9336557486
7.8304e-06 -3.22914614386 -1.93373671556
7.8305e-06 -3.22910340189 -1.93381767478
7.8306e-06 -3.22906064716 -1.93389862627
7.8307e-06 -3.22901787969 -1.93397957003
7.8308e-06 -3.22897509948 -1.93406050606
7.8309e-06 -3.22893230651 -1.93414143436
7.831e-06 -3.2288895008 -1.93422235492
7.8311e-06 -3.22884668234 -1.93430326775
7.8312e-06 -3.22880385113 -1.93438417285
7.8313e-06 -3.22876100718 -1.93446507021
7.8314e-06 -3.22871815048 -1.93454595984
7.8315e-06 -3.22867528103 -1.93462684173
7.8316e-06 -3.22863239884 -1.93470771589
7.8317e-06 -3.2285895039 -1.93478858232
7.8318e-06 -3.22854659621 -1.93486944101
7.8319e-06 -3.22850367578 -1.93495029196
7.832e-06 -3.22846074261 -1.93503113518
7.8321e-06 -3.22841779668 -1.93511197066
7.8322e-06 -3.22837483802 -1.93519279841
7.8323e-06 -3.2283318666 -1.93527361842
7.8324e-06 -3.22828888245 -1.93535443069
7.8325e-06 -3.22824588555 -1.93543523522
7.8326e-06 -3.2282028759 -1.93551603202
7.8327e-06 -3.22815985351 -1.93559682108
7.8328e-06 -3.22811681837 -1.9356776024
7.8329e-06 -3.22807377049 -1.93575837598
7.833e-06 -3.22803070987 -1.93583914182
7.8331e-06 -3.2279876365 -1.93591989993
7.8332e-06 -3.22794455039 -1.93600065029
7.8333e-06 -3.22790145154 -1.93608139291
7.8334e-06 -3.22785833994 -1.9361621278
7.8335e-06 -3.2278152156 -1.93624285494
7.8336e-06 -3.22777207852 -1.93632357434
7.8337e-06 -3.22772892869 -1.936404286
7.8338e-06 -3.22768576612 -1.93648498992
7.8339e-06 -3.22764259081 -1.9365656861
7.834e-06 -3.22759940276 -1.93664637454
7.8341e-06 -3.22755620196 -1.93672705523
7.8342e-06 -3.22751298843 -1.93680772818
7.8343e-06 -3.22746976215 -1.93688839339
7.8344e-06 -3.22742652313 -1.93696905085
7.8345e-06 -3.22738327136 -1.93704970057
7.8346e-06 -3.22734000686 -1.93713034255
7.8347e-06 -3.22729672962 -1.93721097678
7.8348e-06 -3.22725343963 -1.93729160326
7.8349e-06 -3.22721013691 -1.93737222201
7.835e-06 -3.22716682144 -1.937452833
7.8351e-06 -3.22712349323 -1.93753343625
7.8352e-06 -3.22708015229 -1.93761403176
7.8353e-06 -3.2270367986 -1.93769461952
7.8354e-06 -3.22699343218 -1.93777519953
7.8355e-06 -3.22695005301 -1.9378557718
7.8356e-06 -3.2269066611 -1.93793633632
7.8357e-06 -3.22686325646 -1.93801689309
7.8358e-06 -3.22681983907 -1.93809744211
7.8359e-06 -3.22677640895 -1.93817798339
7.836e-06 -3.22673296609 -1.93825851692
7.8361e-06 -3.22668951049 -1.93833904269
7.8362e-06 -3.22664604215 -1.93841956072
7.8363e-06 -3.22660256107 -1.938500071
7.8364e-06 -3.22655906726 -1.93858057354
7.8365e-06 -3.22651556071 -1.93866106832
7.8366e-06 -3.22647204141 -1.93874155535
7.8367e-06 -3.22642850939 -1.93882203463
7.8368e-06 -3.22638496462 -1.93890250616
7.8369e-06 -3.22634140712 -1.93898296993
7.837e-06 -3.22629783688 -1.93906342596
7.8371e-06 -3.2262542539 -1.93914387424
7.8372e-06 -3.22621065818 -1.93922431476
7.8373e-06 -3.22616704973 -1.93930474753
7.8374e-06 -3.22612342855 -1.93938517255
7.8375e-06 -3.22607979462 -1.93946558981
7.8376e-06 -3.22603614796 -1.93954599932
7.8377e-06 -3.22599248857 -1.93962640108
7.8378e-06 -3.22594881644 -1.93970679508
7.8379e-06 -3.22590513157 -1.93978718133
7.838e-06 -3.22586143397 -1.93986755983
7.8381e-06 -3.22581772363 -1.93994793056
7.8382e-06 -3.22577400056 -1.94002829355
7.8383e-06 -3.22573026475 -1.94010864878
7.8384e-06 -3.22568651621 -1.94018899625
7.8385e-06 -3.22564275494 -1.94026933597
7.8386e-06 -3.22559898093 -1.94034966793
7.8387e-06 -3.22555519418 -1.94042999213
7.8388e-06 -3.2255113947 -1.94051030858
7.8389e-06 -3.22546758249 -1.94059061727
7.839e-06 -3.22542375755 -1.9406709182
7.8391e-06 -3.22537991987 -1.94075121137
7.8392e-06 -3.22533606945 -1.94083149679
7.8393e-06 -3.22529220631 -1.94091177444
7.8394e-06 -3.22524833043 -1.94099204434
7.8395e-06 -3.22520444182 -1.94107230648
7.8396e-06 -3.22516054047 -1.94115256086
7.8397e-06 -3.2251166264 -1.94123280748
7.8398e-06 -3.22507269959 -1.94131304634
7.8399e-06 -3.22502876005 -1.94139327743
7.84e-06 -3.22498480778 -1.94147350077
7.8401e-06 -3.22494084277 -1.94155371635
7.8402e-06 -3.22489686503 -1.94163392416
7.8403e-06 -3.22485287457 -1.94171412421
7.8404e-06 -3.22480887137 -1.9417943165
7.8405e-06 -3.22476485544 -1.94187450103
7.8406e-06 -3.22472082678 -1.9419546778
7.8407e-06 -3.22467678539 -1.9420348468
7.8408e-06 -3.22463273127 -1.94211500804
7.8409e-06 -3.22458866441 -1.94219516152
7.841e-06 -3.22454458483 -1.94227530723
7.8411e-06 -3.22450049252 -1.94235544518
7.8412e-06 -3.22445638748 -1.94243557536
7.8413e-06 -3.22441226971 -1.94251569778
7.8414e-06 -3.2243681392 -1.94259581243
7.8415e-06 -3.22432399597 -1.94267591932
7.8416e-06 -3.22427984001 -1.94275601844
7.8417e-06 -3.22423567133 -1.9428361098
7.8418e-06 -3.22419148991 -1.94291619339
7.8419e-06 -3.22414729576 -1.94299626921
7.842e-06 -3.22410308889 -1.94307633726
7.8421e-06 -3.22405886929 -1.94315639755
7.8422e-06 -3.22401463696 -1.94323645007
7.8423e-06 -3.2239703919 -1.94331649482
7.8424e-06 -3.22392613411 -1.94339653181
7.8425e-06 -3.2238818636 -1.94347656102
7.8426e-06 -3.22383758036 -1.94355658247
7.8427e-06 -3.22379328439 -1.94363659615
7.8428e-06 -3.22374897569 -1.94371660206
7.8429e-06 -3.22370465427 -1.9437966002
